,priority,rule,source,tags,time,output_fields.container.id,output_fields.container.image.repository,output_fields.evt.time,output_fields.fd.name,output_fields.proc.aname[2],output_fields.proc.aname[3],output_fields.proc.aname[4],output_fields.proc.cmdline,output_fields.proc.name,output_fields.proc.pname,output_fields.user.loginuid,output_fields.user.name,output_fields.proc.pcmdline,output_fields.evt.arg.uid,output_fields.user.uid,output_fields.container.name,output_fields.proc.tty,output_fields.container.image.tag,output_fields.container.mounts,is_run_as_root,is_bash_in_args,is_sh_in_args,is_passwd_in_open_args,is_proc_in_open_args,n_failed_syscalls
1036,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T16:05:22.125273532Z,host,,1639497922125273532,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1037,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T16:10:21.951965307Z,host,,1639498221951965307,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1038,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T16:10:21.985572493Z,host,,1639498221985572493,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1039,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T16:15:22.003653283Z,host,,1639498522003653283,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1040,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T16:15:22.015754685Z,host,,1639498522015754685,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1041,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T16:20:21.984447542Z,host,,1639498821984447542,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1042,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T16:20:22.019174301Z,host,,1639498822019174301,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1043,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T16:25:22.024782734Z,host,,1639499122024782734,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1044,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T16:25:22.054511598Z,host,,1639499122054511598,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1045,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T16:30:21.886554129Z,host,,1639499421886554129,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1046,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T16:30:21.895792692Z,host,,1639499421895792692,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1047,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T16:35:21.895352485Z,host,,1639499721895352485,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1048,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T16:35:21.943295429Z,host,,1639499721943295429,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1049,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T16:40:21.911296098Z,host,,1639500021911296098,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1050,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T16:40:21.949333975Z,host,,1639500021949333975,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1051,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T16:45:22.236352340Z,host,,1639500322236352340,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1052,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T16:45:22.244048199Z,host,,1639500322244048199,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1053,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T16:50:21.984677789Z,host,,1639500621984677789,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1054,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T16:50:21.986066758Z,host,,1639500621986066758,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1055,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T16:55:22.008915825Z,host,,1639500922008915825,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1056,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T16:55:22.032233495Z,host,,1639500922032233495,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1057,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T17:00:22.056094674Z,host,,1639501222056094674,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1058,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T17:00:22.056144847Z,host,,1639501222056144847,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1059,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T17:05:21.891560285Z,host,,1639501521891560285,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1060,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T17:05:21.923940049Z,host,,1639501521923940049,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1061,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T17:10:21.869634799Z,host,,1639501821869634799,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1062,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T17:10:21.897825401Z,host,,1639501821897825401,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1063,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T17:15:21.904995355Z,host,,1639502121904995355,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1064,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T17:15:21.906266413Z,host,,1639502121906266413,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1065,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T17:20:22.065490249Z,host,,1639502422065490249,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1066,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T17:20:22.083872085Z,host,,1639502422083872085,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1067,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T17:25:22.166374691Z,host,,1639502722166374691,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1068,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T17:25:22.183825748Z,host,,1639502722183825748,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1069,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T17:30:21.883144051Z,host,,1639503021883144051,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1070,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T17:30:21.919216514Z,host,,1639503021919216514,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1071,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T17:35:22.160508110Z,host,,1639503322160508110,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1072,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T17:35:22.171943763Z,host,,1639503322171943763,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1073,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T17:40:21.892753361Z,host,,1639503621892753361,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1074,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T17:40:21.927603515Z,host,,1639503621927603515,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1075,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T17:45:21.942185674Z,host,,1639503921942185674,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1076,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T17:45:21.966498706Z,host,,1639503921966498706,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1077,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T17:50:22.001488412Z,host,,1639504222001488412,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1078,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T17:50:22.009632315Z,host,,1639504222009632315,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1079,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T17:55:22.038354968Z,host,,1639504522038354968,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1080,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T17:55:22.061448896Z,host,,1639504522061448896,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1081,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T18:00:21.888910355Z,host,,1639504821888910355,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1082,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T18:00:21.919000897Z,host,,1639504821919000897,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1083,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T18:05:22.015210906Z,host,,1639505122015210906,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1084,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T18:05:22.021048574Z,host,,1639505122021048574,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1085,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T18:10:21.865252089Z,host,,1639505421865252089,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1086,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T18:10:21.929276377Z,host,,1639505421929276377,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1087,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T18:15:21.876538264Z,host,,1639505721876538264,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1088,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T18:15:21.913468898Z,host,,1639505721913468898,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1089,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T18:20:21.876583613Z,host,,1639506021876583613,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1090,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T18:20:21.878585791Z,host,,1639506021878585791,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1091,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T18:25:21.952344387Z,host,,1639506321952344387,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1092,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T18:25:21.999336196Z,host,,1639506321999336196,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1093,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T18:30:21.868121310Z,host,,1639506621868121310,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1094,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T18:30:21.916046311Z,host,,1639506621916046311,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1095,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T18:35:21.873946753Z,host,,1639506921873946753,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1096,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T18:35:21.957971173Z,host,,1639506921957971173,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1097,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T18:40:21.857012774Z,host,,1639507221857012774,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1098,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T18:40:21.926050643Z,host,,1639507221926050643,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1099,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T18:45:21.881973348Z,host,,1639507521881973348,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1100,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T18:45:21.933044698Z,host,,1639507521933044698,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1101,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T18:50:21.855552520Z,host,,1639507821855552520,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1102,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T18:50:21.921865441Z,host,,1639507821921865441,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1103,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T18:55:21.980593365Z,host,,1639508121980593365,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1104,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T18:55:21.980603213Z,host,,1639508121980603213,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1105,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T19:00:21.872749330Z,host,,1639508421872749330,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1106,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T19:00:21.910295494Z,host,,1639508421910295494,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1107,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T19:05:21.870138941Z,host,,1639508721870138941,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1108,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-14T19:05:21.918403610Z,host,,1639508721918403610,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
